Unnamed: 0,name,phno,date,employee_id,employee_name,branch,ids,product_id,product_type,product_name,product_company,Quantity_ordered,Price of commodity,Total_price,net_price
8492.0,Kavita Kage,8968454118,16-03-2022,202,Ramesh,KOR,6736c35c-61ab-46ad-ac7a-480d9c8c58d3,321,Building item,Granet Cutting Blade,Tiger,6,150,900,129.0
8493.0,Jagganath Toppige,9937417842,09-03-2022,204,Renuka,KOR,18105e08-b0f0-4917-8273-2d4108ec3f2c,192,Building item,Hammer,Simco,8,1100,8800,990.0
8494.0,Girish Amavasya,7625504763,14-03-2022,304,Suhas,VIJ,0a08359f-33b4-4d63-b35b-4dd65a5b2018,145,Agricultural Tools,K.K. Mattock,Simco,6,450,2700,387.0
8495.0,Rachana Hadimani,8984253462,05-03-2022,102,Pavitra,DSH,46e6348a-bf98-4a39-921e-340b632b73d2,58,Agricultural Tools,Axe Tamilnadu Pattern,Simco,2,389,778,350.1
8496.0,Shashidar Rai,9617995177,30-03-2022,304,Suhas,VIJ,6d381064-3ab4-43c1-9ae9-d9965e49a639,524,Building item,Saw,Kirana,8,125,1000,111.25
8497.0,Aniket Shetty,8759254479,25-03-2022,303,Suraj,VIJ,0dbb1905-2827-42ec-93ac-96210f07114f,67,Agricultural Tools,Axe Tamilnadu Pattern,Mathana,8,400,3200,348.0
8498.0,Priya Patil,6295049512,03-03-2022,304,Suhas,VIJ,3e4d4407-47f6-4d58-b787-ab095da67391,41,Agricultural Tools,Sledge Hammer,Simco,8,1590,12720,1367.4
8499.0,Abhhishek Rai,7548661020,03-03-2022,202,Ramesh,KOR,97fa2f7a-e8e9-4de8-9583-422660cb99c0,435,Paint,Orange,Applecoat,3,240,720,206.4
8500.0,Shreyas Amavasya,9378719698,11-03-2022,201,Reema,KOR,bf1c7875-e087-4c7c-a3d0-44c329e3c14b,194,Electrical,Bulb CFL,Panasonic,10,100,1000,90.0
8501.0,Prabha Amavasya,7630913154,21-03-2022,201,Reema,KOR,6d68bc2f-3ee7-4dae-83db-18a7556061a7,55,Agricultural Tools,Garden Shears,mathana,7,1160,8120,951.2
8502.0,Prajwal Toppige,7831654353,28-03-2022,101,Pallavi,DSH,fd380054-5866-4fb8-9306-5a8258e691c9,332,Building item,Granet Polish Blade,Jonbhandari,5,90,450,76.5
8503.0,Kubera Ballal,8702247486,01-03-2022,104,Pranav,DSH,a39431cb-96c2-4903-8123-fe3493050cd2,184,Building item,Hammer,Simco,10,250,2500,220.0
8504.0,Kavita Reddy,6236320986,02-03-2022,201,Reema,KOR,063e0105-8cbd-4a1b-90fa-f7b6b93636e9,308,Building item,Tower Bolt(steel),Raju,2,120,240,103.2
8505.0,Prajwal Angadi,9140975164,15-03-2022,302,Suresh,VIJ,3861602d-2c85-4604-9708-75db8c3e8363,534,Building item,Adhesive Tape,Abro Tape,1,281,281,252.9
8506.0,Vinay Hebbar,8312528038,26-03-2022,303,Suraj,VIJ,e34b2b06-35ba-4184-9a09-ac41ae736f4f,202,Electrical,Bulb CFL,Halonix,6,130,780,115.7
8507.0,Sridevi Hadimani,8887259731,14-03-2022,102,Pavitra,DSH,f195a28e-999d-4283-8563-c0235bc86bf2,73,Agricultural Tools,AXE Kottarakka Pattern,Simco,9,497,4473,412.51
8508.0,Utaam Hublikar,6064479099,24-03-2022,204,Renuka,KOR,1d5306bc-d2e2-427f-b211-6af1539b4203,401,Paint,Orange,Asian,8,156,1248,124.8
8509.0,Shiva Menasinkai,9537259594,05-03-2022,201,Reema,KOR,186edd99-5b7e-47c2-8424-5a54c2cb00a6,314,Building item,Rod Cutting Blade,Jonbhandari,4,20,80,17.4
8510.0,Vidya Doddamani,6058906007,02-03-2022,104,Pranav,DSH,951dc8d6-4570-4eab-b9d8-4a081bc0f1e7,518,Building item,Sponer,Taphory,3,119,357,103.53
8511.0,Somshekar Kini,8360491568,29-03-2022,302,Suresh,VIJ,b0b225a2-c9e9-476f-9e5a-2cd9fe2b424b,81,Agricultural Tools,AXE Kottarakka Pattern,Mathana,1,554,554,443.2
8512.0,Utaam Rai,8385587981,21-03-2022,302,Suresh,VIJ,174608a0-26c9-4e19-a7ed-d4e53e69292e,16,Agricultural Tools,Garden Rake,Simco,10,296,2960,245.68
8513.0,Tejaswini Jamkhandi,6364079275,30-03-2022,303,Suraj,VIJ,533c7d89-8c06-4caa-95ea-d17d39445e37,75,Agricultural Tools,AXE Kottarakka Pattern,Simco,3,614,1842,540.32
8514.0,Shashidar Mirjankar,9218142621,30-03-2022,104,Pranav,DSH,7ce5d0f0-d0e4-44bd-8ce5-cc2ae0aeb193,265,Building item,Sand Paper,Beer,2,20,40,17.0
8515.0,Sukesh Limbekai,7052386415,03-03-2022,102,Pavitra,DSH,1f337200-fe70-4502-bc01-548cceceef1d,291,Building item,Handle,Shivam,4,50,200,43.5
8516.0,Kavita Patil,9223090409,22-03-2022,304,Suhas,VIJ,91ad0e4a-61ae-4509-90a8-546cfa85f494,351,Building item,Hinjus,Bita,7,25,175,22.0
8517.0,Aniket Beegadkai,6268577618,24-03-2022,102,Pavitra,DSH,8d0535de-8306-4649-ad88-c78f0a9ea190,469,Paint,Premier,Asian,10,235,2350,202.1
8518.0,Prajwal Ballal,6311346663,05-03-2022,202,Ramesh,KOR,30714433-5a89-45d9-9021-477ee2a3855d,180,Building item,Hammer,Tata,3,870,2610,739.5
8519.0,Krutika Kudari,8057444007,07-03-2022,204,Renuka,KOR,5d3c8ed0-c867-48d6-951a-e7eb98d52edf,444,Paint,Turpental,Aashi Lac,8,36,288,30.6
8520.0,Vasudev Byali,6623013640,14-03-2022,101,Pallavi,DSH,9c3bacc4-b51c-41f0-80d2-7e8e5529716f,324,Building item,Granet Polish Blade,Adnic,4,80,320,64.8
8521.0,Kubera Shetty,7562848320,29-03-2022,202,Ramesh,KOR,74602a80-c005-4ab4-8c7a-3552f23bd331,140,Agricultural Tools,Mammatty Naden,Tata,2,322,644,289.8
8522.0,Anu Rotti,9321102856,14-03-2022,202,Ramesh,KOR,11fb85a9-b41d-4f9d-a3ad-44cb5a7f06af,435,Paint,Orange,Applecoat,4,240,960,206.4
8523.0,Mohit Kuri,8707139713,03-03-2022,202,Ramesh,KOR,9a38fe3e-a7c8-4686-b29e-c50d05311fff,453,Paint,Sum,Surya,8,300,2400,243.0
8524.0,Amogh Hebbar,7712422212,23-03-2022,101,Pallavi,DSH,a5d2880e-8104-46bf-8ec3-eba1c5271ede,396,Paint,Black,Asian,4,198,792,160.38
8525.0,Krutika Kattimani,6424228502,25-03-2022,204,Renuka,KOR,ed43622f-4826-4078-baea-2f715543e135,314,Building item,Rod Cutting Blade,Jonbhandari,8,20,160,17.4
8526.0,Ramesh Hebbar,7900303348,30-03-2022,301,Suma,VIJ,e80a2497-d4d9-4b30-b271-3ae615597c8a,299,Building item,Tower Bolt,Raju,1,50,50,43.5
8527.0,Pawan Beegadkai,7160959094,23-03-2022,101,Pallavi,DSH,e3812675-3b2f-40d6-822a-946c5aaf075a,225,Electrical,Electronic wire,Essar,7,22,154,18.48
8528.0,Tejaswini Hegede,6917676911,16-03-2022,202,Ramesh,KOR,8d8aa5e2-1f26-4640-915e-3240f7333edf,112,Agricultural Tools,Mammatty Half Size Bent,simco,4,303,1212,242.4
8529.0,Rajath Bandi,8845603215,21-02-2022,203,Rama,KOR,b2da53cb-296e-4984-8143-7810838e9624,279,Building item,Aldrop(Stain Steel) ,Royal Rang,9,275,2475,225.5
8530.0,Deepak Hebbar,6702938141,07-03-2022,302,Suresh,VIJ,8b7dbd6c-8894-4024-ba17-0b480f28e0c1,381,Paint,Green,Asian,8,170,1360,149.6
8531.0,Rishitha Kudari,7228465762,03-03-2022,203,Rama,KOR,771c9b40-e7b6-4b03-8084-4444c1c703d2,136,Agricultural Tools,Mammatty Naden,Simco,5,365,1825,292.0
8532.0,Sukesh Ullagaddi,8861288564,23-03-2022,201,Reema,KOR,ce138452-c62d-4c0e-8010-472ac4d39750,436,Paint,Golden Brown,Applecoat,7,68,476,55.08
8533.0,Narayan Bevinmarad,7696157651,14-03-2022,101,Pallavi,DSH,d563a596-85dc-490b-be9d-2c731b6f1fe6,60,Agricultural Tools,Axe Tamilnadu Pattern,Simco,4,440,1760,369.6
8534.0,Nayana Kattimani,7246993729,01-03-2022,103,Praveen,DSH,c6d8a7c2-cd12-42c4-ae80-49dbce34637d,351,Building item,Hinjus,Bita,8,25,200,22.0
8535.0,Rahul Pai,7106442921,26-03-2022,301,Suma,VIJ,a9852671-5938-4a92-8d38-4b0b029759d3,84,Agricultural Tools,AXE Kottarakka Pattern,Mathana,10,651,6510,540.33
8536.0,Girish Ullagaddi,8902156837,25-03-2022,303,Suraj,VIJ,1ca01f5e-7af4-4a20-ba7d-8d1a3d299f25,301,Building item,Tower Bolt,Raju,9,70,630,60.9
8537.0,Shambavi Ballal,7171068698,28-03-2022,101,Pallavi,DSH,e1a74794-b330-427c-af40-e4baeede7fa8,489,Building item,Karni,Tiger,5,85,425,71.4
8538.0,Mahesh Mirjankar,7417979778,16-03-2022,103,Praveen,DSH,df70dd36-4d31-4ac9-a9bd-2defbd404032,70,Agricultural Tools,Axe Tamilnadu Pattern,Mathana,2,523,1046,428.86
8539.0,Vikunt Kudari,7042335040,24-03-2022,301,Suma,VIJ,26138cab-1dee-4b68-bd23-63ab6a483c5f,243,Building item,Polish75,Sheenlac,8,800,6400,696.0
8540.0,Geetha Hunasimarad,9082562309,24-03-2022,104,Pranav,DSH,b02741f8-8d16-44bd-b18f-2f6e08d12055,341,Building item,Hinjus,Beeta,10,10,100,8.4
8541.0,Rajath Akki,7995123018,14-03-2022,302,Suresh,VIJ,ea234b51-d940-4149-b44f-08929f138b12,329,Building item,Granet Polish Blade,Adnic,6,80,480,68.8
8542.0,Amogh Menasinkai,6735151195,11-03-2022,102,Pavitra,DSH,faf99d4c-7334-48ca-824f-053c52b75e8a,406,Paint,White,Applecoat,1,35,35,30.8
8543.0,Ambruta Hublikar,7373343609,25-03-2022,103,Praveen,DSH,2d4e55c6-0748-4b60-b2f4-8670dd305fd1,506,Building item,Sponer,Tata,3,76,228,66.88
8544.0,Vasant Shenoy,7425641561,10-03-2022,303,Suraj,VIJ,8d953e93-77ca-49ff-ba5a-ce85b891dee2,228,Electrical,Holder(Straight),z,8,26,208,22.36
8545.0,Ritvik Tenginkai,6306703350,11-03-2022,202,Ramesh,KOR,6383745e-8d3e-4639-9df8-21973cf3823c,41,Agricultural Tools,Sledge Hammer,Simco,6,1590,9540,1367.4
8546.0,Bhavya Bandi,7270427871,14-03-2022,102,Pavitra,DSH,b0babdc0-afe5-4a0f-8752-4123e242a398,363,Building item,Screw Driver,Metro,6,94,564,79.9
8547.0,Amogh Kattimani,7430234847,26-03-2022,304,Suhas,VIJ,e287f49f-63cd-4045-8ff5-188f7a306314,309,Building item,Tower Bolt(steel),Raju,1,150,150,132.0
8548.0,Vittal Hegede,9814159015,24-03-2022,104,Pranav,DSH,1cc8d03d-7652-4909-a0c4-486fd971d30f,283,Building item,Latches,Shivam,2,100,200,87.0
8549.0,Kavya Kotambri,8853181515,22-03-2022,202,Ramesh,KOR,344e24b8-031e-4f04-995d-7e915f19b711,483,Building item,BlackOxide,RR Redoxide,10,100,1000,81.0
8550.0,Jagganath Rai,9498294679,08-03-2022,201,Reema,KOR,a2fb4e89-f2d8-4951-8083-396dbc47fcf4,326,Building item,Granet Polish Blade,Adnic,2,80,160,70.4
8551.0,Ganesh Hunasimarad,6150934049,24-03-2022,103,Praveen,DSH,d05d1643-2ba6-4198-b84a-b5be20856025,327,Building item,Granet Polish Blade,Adnic,3,80,240,72.0
8552.0,Sindhu Ballolli,8932674339,04-03-2022,203,Rama,KOR,599b1fe8-7348-4ede-982b-57d3dedab90d,61,Agricultural Tools,Axe Tamilnadu Pattern,Simco,3,471,1413,381.51
8553.0,hrihari Hublikar,9631098905,07-03-2022,101,Pallavi,DSH,21ade29a-1c5a-424f-84a5-1e8fa3c02208,304,Building item,Tower Bolt,Padmini,10,75,750,66.75
8554.0,Ritvik Kattimani,8514808530,16-03-2022,202,Ramesh,KOR,96624994-4c70-4588-b33a-75d201d525a2,145,Agricultural Tools,K.K. Mattock,Simco,8,450,3600,387.0
8555.0,Seema Bandi,9861429851,19-03-2022,301,Suma,VIJ,4b2bdf16-1330-4c1b-a720-8a0709dec9b3,146,Agricultural Tools,K.K. Mattock,Tata,5,380,1900,330.6
8556.0,Shiva Bandi,9210844950,23-03-2022,103,Praveen,DSH,2c5f5bf2-69a5-4251-97de-a81f2daa6b1b,479,Building item,RedOxide,RR Redoxide,2,160,320,140.8
8557.0,Vikshit Menasinkai,6964828386,05-03-2022,101,Pallavi,DSH,64957267-1925-413d-8f26-cdc199c13c9f,117,Agricultural Tools,Tin Cutter,Mathana,5,1300,6500,1170.0
8558.0,Ganga Kage,6434878089,14-03-2022,302,Suresh,VIJ,f31303a9-1669-4ddc-9f8f-54c4aca8aa85,438,Paint,Golden Brown,Applecoat,6,240,1440,208.8
8559.0,Vinay Hebbar,8454010041,25-03-2022,101,Pallavi,DSH,7c7987c2-55b7-4f6e-90d0-923dd3b26078,361,Building item,Screw Driver,Metro,10,75,750,67.5
8560.0,Deepak Rai,7098109542,09-03-2022,203,Rama,KOR,17785d4a-3069-4432-81ff-281f83aae2d7,87,Agricultural Tools,Mammatty Button Head & West Cost Pattern,Simco,3,419,1257,356.15
8561.0,Sridevi Tenginkai,7695468297,25-03-2022,103,Praveen,DSH,91a21289-3139-48e9-ba76-4c09e53fbac7,374,Paint,White,Asian,6,65,390,57.85
8562.0,Deepak Hublikar,9727096869,02-03-2022,202,Ramesh,KOR,bba28e58-261d-4636-b095-069293711545,32,Agricultural Tools,Sledge Hammer,Simco,1,116,116,97.44
8563.0,Amogh Hunasimarad,8506650417,21-03-2022,202,Ramesh,KOR,2b6dafed-4028-43c4-8c47-100f8dd92a7f,427,Paint,Black,Applecoat,5,50,250,43.5
8564.0,Prabha Menasinkai,6300955249,17-03-2022,204,Renuka,KOR,bf4241c9-1e15-4d2d-81c5-3785ee21cb7f,110,Agricultural Tools,Kottayam Thoomba,mathana,4,452,1808,361.6
8565.0,Govind Jamkhandi,7584104406,03-03-2022,102,Pavitra,DSH,579d3f28-6ffb-4be3-b653-a18e11bc1155,66,Agricultural Tools,Axe Tamilnadu Pattern,Mathana,8,390,3120,327.6
8566.0,Prateek Rotti,9533437241,21-03-2022,203,Rama,KOR,9ccb6732-fe07-4583-8310-dd1e0dfb2754,429,Paint,Black,Applecoat,5,128,640,107.52
8567.0,Dhanya Belagavi,6655102457,04-03-2022,102,Pavitra,DSH,8cb64299-2ba6-42ba-832f-8dad8b67228f,5,Agricultural Tools,Mamutte Red,Simco,4,408,1632,326.4
8568.0,Varun Menasinkai,7760151410,04-03-2022,104,Pranav,DSH,f352dc29-06f2-4de2-910e-7b7eca7db9ad,27,Agricultural Tools,Wedding Rake,Simco,1,319,319,280.72
8569.0,Vikunt Ullagaddi,9440007721,19-03-2022,303,Suraj,VIJ,c00b7710-dc50-47a3-826e-54675f13329c,311,Building item,Tower Bolt(steel),Padmini,8,75,600,64.5
8570.0,Ambruta Menasinkai,9946681062,12-03-2022,301,Suma,VIJ,f9177918-649c-47f9-8777-ba03f4522cc4,328,Building item,Granet Polish Blade,Adnic,3,80,240,67.2
8571.0,Vasant Rao,6877848857,14-03-2022,203,Rama,KOR,32662f48-acbd-46a5-9fd5-de41b3ebef0b,289,Building item,Latches(steel),Padmini,2,160,320,142.4
8572.0,Guru Pyati,9026545940,30-03-2022,103,Praveen,DSH,a6980383-15d6-4cb3-97ef-c96739f99561,376,Paint,White,Asian,7,178,1246,153.08
8573.0,Deeksha Bhat,7861764777,04-03-2022,301,Suma,VIJ,446b8ba7-883a-479d-b929-9c2f20122005,266,Building item,Wood Cutter,Jonbhandari,4,185,740,151.7
8574.0,Ritvik Amavasya,8479688175,14-03-2022,304,Suhas,VIJ,44e52f39-38ea-46b4-b3be-9e4b946278a3,56,Agricultural Tools,Grass Cutting Knife,Simco,10,305,3050,250.1
8575.0,Raman Kudari,9821357972,11-03-2022,101,Pallavi,DSH,0364fbf3-65e3-4d62-bc9a-284275628504,236,Building item,Polish68,Vijay Vital Chemicals,2,286,572,245.96
8576.0,Dhanya Rai,8568238600,22-03-2022,101,Pallavi,DSH,2acc1036-0e50-4dfa-8902-95fd57f99fbd,111,Agricultural Tools,Kottayam Thoomba,mathana,7,490,3430,411.6
8577.0,Santosh Kuri,9293589127,25-03-2022,101,Pallavi,DSH,588ad709-c690-40c8-9162-33e620393763,302,Building item,Tower Bolt,Padmini,6,15,90,12.0
8578.0,Raman Belagavi,8966870732,05-03-2022,103,Praveen,DSH,3e353404-5aae-4381-90b4-2149bdc4f1f7,14,Agricultural Tools,Garden Rake,Simco,10,158,1580,139.04
8579.0,Shreya Ballal,9803744622,09-03-2022,101,Pallavi,DSH,41c486df-df9d-48eb-8c31-cedfac0bd7f7,346,Building item,Hinjus,Beeta,9,45,405,36.45
8580.0,Varun Ballal,9174474586,26-03-2022,204,Renuka,KOR,e087f1ef-8ac6-4771-9143-e74f1c790733,488,Building item,Karni,Tiger,5,85,425,74.8
8581.0,Arya Tenginkai,7030679197,22-03-2022,302,Suresh,VIJ,1c5266f0-530d-4bf2-98e0-6fc5d9f6956c,520,Building item,Saw,Trishool,9,135,1215,112.05
8582.0,Girija Patil,8231130135,11-03-2022,203,Rama,KOR,528a6701-f48a-40d7-a256-af7829f08b4e,253,Building item,Felicol,Asian,3,295,885,265.5
8583.0,Arya Ballal,6694518633,12-03-2022,102,Pavitra,DSH,f6652b23-7945-4e2c-adda-1e405da9b78f,149,Agricultural Tools,Niles(Steel),Ebba,8,300,2400,246.0
8584.0,Vikunt Bhat,8046057287,02-03-2022,103,Praveen,DSH,353f850c-6d53-49ca-9f9f-4359da6353a9,375,Paint,White,Asian,2,116,232,104.4
8585.0,Saraswati Mirjankar,6965899127,26-03-2022,303,Suraj,VIJ,a0d6c435-1ee3-4529-91e3-f8c3154eac8c,131,Agricultural Tools,Quintany Button Head,Mathana,7,410,2870,348.5
8586.0,Abhhishek Limbekai,8719344983,11-03-2022,104,Pranav,DSH,33120ca2-7ffb-4c91-a4f5-d2687e9c440a,229,Electrical,Holder(Angle),Hifi,6,31,186,26.04
8587.0,Nikhil Byali,9743764296,28-03-2022,203,Rama,KOR,38b748f8-5cb8-40b0-b2c5-19f879ab2eb6,179,Building item,Hammer,Tata,9,750,6750,622.5
8588.0,Bhavya Bevinmarad,7558464520,08-03-2022,301,Suma,VIJ,2ebe1130-3650-4f5c-be6f-e879c042f6b4,346,Building item,Hinjus,Beeta,3,45,135,36.45
8589.0,Ramesh Rai,7067092399,21-02-2022,202,Ramesh,KOR,3cc6123f-a93e-4946-b606-7b6c826134d6,53,Agricultural Tools,Garden Shears,mathana,10,870,8700,765.6
8590.0,Ramesh Akki,7949027755,17-03-2022,102,Pavitra,DSH,03276ed9-661d-436c-8ea7-ff0aa0d3e7cf,376,Paint,White,Asian,5,178,890,153.08
8591.0,Dhanya Pai,7393698546,30-03-2022,103,Praveen,DSH,e1e66ead-c6b4-46d2-b20e-67df7cae8787,497,Building item,Welding Rod,Tata,8,290,2320,261.0
8592.0,Ujval Tenginkai,8128424360,24-03-2022,303,Suraj,VIJ,8462a983-659d-43b5-af55-e4da5d7005cd,282,Building item,Latches,Shivam,7,65,455,58.5
8593.0,Vasant Bhat,9705814117,21-03-2022,104,Pranav,DSH,f81fa452-e54f-4e54-85a7-07efa682bdb5,188,Building item,Hammer,Simco,7,640,4480,544.0
8594.0,Anjali Rai,7767420421,11-03-2022,301,Suma,VIJ,216be714-cba5-4b15-a455-e3eb980dfbe8,331,Building item,Granet Polish Blade,Jonbhandari,5,90,450,80.1
8595.0,Subrmanya Pyati,6886020695,15-03-2022,303,Suraj,VIJ,606fa4a8-f4f7-4b28-a9da-87d2c1479fe6,192,Building item,Hammer,Simco,8,1100,8800,990.0
8596.0,Mohit Kini,6974110863,12-03-2022,304,Suhas,VIJ,b37d6927-4b62-4eee-b1c6-05b3b75c48d6,454,Paint,Sum,Surya,8,700,5600,630.0
8597.0,Kavana Akki,9296825400,21-02-2022,201,Reema,KOR,2afa9acc-568e-45bb-a99c-f1fc9cedfa90,359,Building item,Screw Driver,Tapari,4,94,376,78.96
8598.0,Prateek Rai,6531081248,15-03-2022,203,Rama,KOR,d8087fde-25e7-46fe-a031-c7a110e0daf7,513,Building item,Sponer,Taphory,6,55,330,48.4
8599.0,Rahul Pyati,8716615113,03-03-2022,103,Praveen,DSH,be86af56-d7c9-4160-a75f-4be2d34adced,102,Agricultural Tools,Mammatty Mysore pattern Short & long neck,Mathana,2,400,800,340.0
8600.0,Anu Belagavi,6604200846,14-03-2022,302,Suresh,VIJ,179d1ec0-c579-471a-99bd-315d7d7b8de4,396,Paint,Black,Asian,4,198,792,160.38
8601.0,Nikhil Kotambri,8279939474,17-03-2022,302,Suresh,VIJ,af154f97-4665-4c97-ab87-00cc12520142,413,Paint,Green,Applecoat,10,68,680,59.84
8602.0,Rishab Kotambri,6352126767,31-03-2022,102,Pavitra,DSH,06590dcc-5f02-4ce1-8b7c-895e2596e71b,501,Building item,Sponer,Tata,1,25,25,21.5
8603.0,Gayatri Shenoy,7026515269,11-03-2022,104,Pranav,DSH,693689a4-ec95-4a78-8c55-b48a31e921a5,383,Paint,Phiroza,Asian,10,27,270,21.87
8604.0,Vittal Patil,9612066109,21-03-2022,103,Praveen,DSH,85b99b3b-76d0-4138-87e9-1099487e43a6,303,Building item,Tower Bolt,Padmini,8,45,360,37.8
8605.0,Prateek Hadimani,9674913464,23-03-2022,201,Reema,KOR,5e00b3c1-45cd-46ab-9a3e-af29371b30ee,175,Building item,Hammer,Tata,3,320,960,278.4
8606.0,Sindhu Shetty,6646657800,11-03-2022,204,Renuka,KOR,bfe468ac-687a-484d-bb87-7c431da2f1b2,173,Building item,Hammer,Tata,4,190,760,169.1
8607.0,Raman Bevinmarad,7443889838,26-03-2022,101,Pallavi,DSH,0f7c54f3-c2fc-4c6d-a686-8bc89693d12c,361,Building item,Screw Driver,Metro,1,75,75,67.5
8608.0,Keshaw Kotambri,7587631627,09-03-2022,103,Praveen,DSH,84e7f317-146b-4f72-bdae-7fdad36123fa,96,Agricultural Tools,Mammatty Mysore pattern Short & long neck,Simco,4,392,1568,333.2
8609.0,Lavanya Shetty,6821311122,24-03-2022,304,Suhas,VIJ,b1ff77ca-113e-4531-9d9f-ea7db097f95f,532,Building item,Wood Fin,Asian,2,224,448,179.2
8610.0,Mallikarjun Byali,9547135915,30-03-2022,104,Pranav,DSH,8522304e-0fa1-432b-83eb-14314ea168ef,122,Agricultural Tools,Grubbing Mattock,Tata,3,700,2100,574.0
8611.0,Shreyas Angadi,6506054300,11-03-2022,202,Ramesh,KOR,6fb4341f-d944-490b-ba82-69e5b508c0bd,326,Building item,Granet Polish Blade,Adnic,4,80,320,70.4
8612.0,Gayatri Kotambri,8767189016,25-03-2022,304,Suhas,VIJ,5a842215-faf9-412b-89e5-4b46bfd4e1b4,134,Agricultural Tools,Quintany Button Head,Mathana,5,490,2450,396.9
8613.0,Govind Kattimani,8425980798,14-03-2022,101,Pallavi,DSH,98acadf1-decb-4f0e-a92c-4b9ff3cdc0af,197,Electrical,Bulb CFL,Panasonic,4,180,720,154.8
8614.0,Rahul Rotti,6352145919,25-03-2022,303,Suraj,VIJ,39c82509-53c4-4ac2-81e5-2d248d7ac177,101,Agricultural Tools,Mammatty Mysore pattern Short & long neck,Mathana,7,353,2471,296.52
8615.0,Ganga Rotti,7163127172,01-03-2022,304,Suhas,VIJ,7c4e09ac-3053-4d1f-b45e-998cfc1be03f,366,Building item,Cutting Player,RSI,3,195,585,163.8
8616.0,Prajwal Rai,9986126925,01-03-2022,304,Suhas,VIJ,fd0cd8f6-f6cf-4764-818a-94d007bb4a69,523,Building item,Saw,Trishool,10,225,2250,182.25
8617.0,Girish Bandi,8326851345,28-03-2022,103,Praveen,DSH,8bcc15f4-35d1-47e3-b269-b1d5e4e6e30c,324,Building item,Granet Polish Blade,Adnic,2,80,160,64.8
8618.0,Lavanya Kuri,7612022094,28-03-2022,102,Pavitra,DSH,6f2ea1f2-a6c3-4408-8ed9-11907d50b65e,256,Building item,Sand Paper,Alcon,5,40,200,33.6
8619.0,Vittal Kudari,9949435327,28-03-2022,202,Ramesh,KOR,a6bc92d7-b7e7-41c2-8145-56ad7788991e,148,Agricultural Tools,Niles(Steel),Ebba,7,300,2100,249.0
8620.0,Mohit Tenginkai,8055134670,23-03-2022,303,Suraj,VIJ,7e3f7eec-2ba1-411b-b2f5-2a08a6b2ae2e,158,Agricultural Tools,Niles(Iron),Ebba,7,110,770,95.7
8621.0,Arpita Patil,9533568350,16-03-2022,103,Praveen,DSH,0231da31-3ebc-4fe6-8a60-12e8552221bf,256,Building item,Sand Paper,Alcon,7,40,280,33.6
8622.0,Ganesh Angadi,6701186123,04-03-2022,204,Renuka,KOR,5bce57ee-f2fa-4350-a246-9359d79ad560,457,Paint,Roller with handel,Asian,5,100,500,80.0
8623.0,Ujval Limbekai,9119877642,25-03-2022,303,Suraj,VIJ,c96ca0fd-a71b-44d6-a728-663a457ba0ab,260,Building item,Sand Paper,Beer,8,35,280,28.7
8624.0,Nayana Jamkhandi,7064910611,19-03-2022,102,Pavitra,DSH,e46fac34-4807-43ab-a14c-64c5bf83222f,174,Building item,Hammer,Tata,10,290,2900,249.4
8625.0,Ramesh Toppige,8736577941,31-03-2022,102,Pavitra,DSH,f3f9bc41-6bfb-4ca2-b92b-ed055657c7ec,507,Building item,Sponer,Tata,5,87,435,71.34
8626.0,hrihari Tenginkai,6512324853,23-03-2022,103,Praveen,DSH,74e60871-22e9-4960-8e1f-492d445b0bb4,475,Paint,Premier,AppleCoat,4,885,3540,796.5
8627.0,Deeksha Beegadkai,9359148141,21-02-2022,103,Praveen,DSH,6af26f3b-562e-4861-acae-d4867ecc692d,486,Building item,Karni,Tiger,10,25,250,21.75
8628.0,Raman Hegede,8755686049,21-02-2022,103,Praveen,DSH,71841cd0-c47a-4a70-8bc3-034a723de2d4,535,Building item,Adhesive Tape,Abro Tape,8,281,2248,236.04
8629.0,Prajwal Limbekai,7919802623,28-03-2022,203,Rama,KOR,9ec59bc8-b87a-4b60-a5c8-297791945065,20,Agricultural Tools,Garden Rake,Mathana,4,188,752,159.8
8630.0,Shreya Pai,8960176406,31-03-2022,202,Ramesh,KOR,4e286e62-29fe-45b9-9ec6-36916778c16f,291,Building item,Handle,Shivam,3,50,150,43.5
8631.0,Venktash Beegadkai,8155451834,11-03-2022,304,Suhas,VIJ,c0ae9cfb-9a29-48e5-b503-7a9acb7bd609,178,Building item,Hammer,Tata,8,660,5280,594.0
8632.0,Dhanush Ballal,8359573391,28-03-2022,302,Suresh,VIJ,0e3ffa82-7a28-40f2-a99e-f0b981cba63a,501,Building item,Sponer,Tata,8,25,200,21.5
8633.0,Veena Bhat,8017583789,28-03-2022,201,Reema,KOR,5b75dd1a-5994-434a-9ef8-fca2bff877b2,139,Agricultural Tools,Mammatty Naden,Simco,7,419,2933,347.77
8634.0,Vittal Pai,8865256050,11-03-2022,102,Pavitra,DSH,c85e12c6-32a3-4705-b18d-ed4d35c9e717,169,Agricultural Tools,Niles(Iron),Bullet,9,290,2610,249.4
8635.0,Sukesh Amavasya,9798040520,25-03-2022,202,Ramesh,KOR,fb29c24d-4e3b-4ff5-82c9-c3e1057511e0,216,Electrical,Electronic wire,SR,4,12,48,10.08
8636.0,Gayatri Rai,6860127496,29-03-2022,101,Pallavi,DSH,2b2e17b7-0ffc-45d6-b959-062bbcdba0ff,387,Paint,Phiroza,Asian,7,357,2499,303.45
